,S&P 500,S&P 500 Utilities (Sector),S&P 500 Performance (%),S&P 500 Utilities (Sector) Performance (%),S&P 500 Utilities (Sector) Outperform/Underperform,overall,utilities and public transportation,fuels and utilities,shelter
1994-04-08,447.1,104.290001,-5.9706828745084035,2.4258505205264402,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-11,449.87,104.709999,-4.924234418919204,4.605395696411496,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-12,447.57,104.349998,-4.9725047240918085,5.244574780744826,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-13,446.26,104.559998,-5.425338023990167,6.023113789603096,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-14,446.38,104.980003,-5.225164016221151,7.111520107917135,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-15,446.18,105.019997,-5.698102041678988,6.705953194593639,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-18,442.46,104.849998,-5.493613567431332,8.204330068022081,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-19,442.54,105.279999,-5.077111173076498,9.666665625000004,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-20,441.96,107.75,-5.465123740668654,12.333196670833946,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-21,448.73,108.330002,-4.281143344709893,12.808500601983752,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-22,447.63,106.580002,-5.724395021166362,9.887621608157971,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-25,452.71,107.550003,-3.9219847619856196,12.42943602636688,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-26,451.87,106.650002,-4.031007751937987,11.059047287920931,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-28,449.1,105.480003,-3.0775207182320408,11.09005406287691,OUTPERFORM,147.5,136.7,122.8,159.9
1994-04-29,450.91,106.629997,-2.286221991071802,11.537656099114146,OUTPERFORM,147.5,136.7,122.8,159.9
1994-05-02,453.02,105.93,-1.7885403342944528,10.137242669993762,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-03,453.03,105.160004,-1.4445145430417528,8.94023110888047,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-04,451.72,104.75,-1.9747406796579936,8.179281045558584,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-05,451.38,103.690002,-2.309273888107355,6.698911298621124,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-06,447.82,101.870003,-3.6614749161001603,4.246829674101216,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-09,442.32,98.580002,-4.309449636552443,0.16257265113943653,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-10,446.01,98.529999,-3.609172051609,-0.44458118172595595,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-11,441.49,96.449997,-4.38558496123359,-2.130904044721349,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-12,443.75,96.510002,-2.3845663125013683,-1.4801929510023792,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-13,444.14,97.349998,-2.0682660081143056,-0.10261570351818294,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-16,444.49,96.830002,-1.7397647891060242,-0.6158246946525892,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-17,449.37,98.010002,-1.259063941990779,0.37894613251685527,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-18,453.69,99.82,-1.1654757755315437,1.2886828628508429,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-19,456.48,99.919998,-1.9987548036668912,-0.01000900630441226,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-20,454.92,99.849998,-2.2665263067437214,0.4224057125616021,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-23,453.2,99.389999,-3.118920883302345,-0.778675267618556,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-24,454.81,99.629997,-3.046258793434242,-0.9839057548030383,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-25,456.34,100.730003,-2.691061071306722,0.7199289927021457,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-26,457.06,101.449997,-2.266603943035539,1.8676584744515834,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-27,457.33,101.389999,-2.7536786595219853,1.4914884586288535,OUTPERFORM,147.9,136.8,122.8,160.1
1994-05-31,456.5,100.800003,-2.216986183999148,1.541257223972714,OUTPERFORM,147.9,136.8,122.8,160.1
1994-06-01,457.63,101.129997,-1.5616597474671368,2.0793348137680523,OUTPERFORM,147.9,136.8,122.8,160.1
1994-06-02,457.65,100.540001,-0.6900592409348372,2.4350473268456962,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-03,460.13,101.010002,-0.30333889454638996,2.6941856171798895,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-06,458.88,101.599998,-0.8084388915308494,3.5677880441954857,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-07,458.21,101.339996,-1.6400128796823066,2.4464193782130828,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-08,457.06,101.349998,-3.5270278827279067,0.21754277318923876,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-09,457.86,100.959999,-3.067640520800252,0.40775334437332944,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-10,458.67,101.120003,-2.0814653516075365,1.7918331705992774,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-13,459.1,101.339996,-1.5883903882017436,2.2809789608199793,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-14,462.37,101.699997,-1.1839883738325785,2.0367202174519816,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-15,460.61,101.309998,-0.3612529203080306,2.9468487776913355,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-16,461.93,100.470001,-0.24618308247132958,1.4336173215461656,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-17,458.45,99.760002,-1.5462257060023576,0.47336186450435136,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-20,455.48,99.029999,-2.1314997851310635,0.5482800395629983,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-21,451.34,97.580002,-2.805952150225044,-0.6009942059895024,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-22,453.09,98.349998,-2.0028117227208875,0.634395764829776,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-23,449.63,97.480003,-3.5211569822332867,-0.6623805358926149,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-24,442.8,96.25,-4.780336752467573,-1.5949269317028225,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-27,447.31,97.040001,-3.9323912203084066,-0.614500211127611,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-28,446.07,96.949997,-3.775050154237769,-0.2264083611486889,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-29,447.63,97.599998,-2.9991115348776853,1.2343055187509444,OUTPERFORM,148.4,136.7,122.8,160.4
1994-06-30,444.27,97.209999,-3.061313550076372,0.7461923670057491,OUTPERFORM,148.4,136.7,122.8,160.4
1994-07-01,446.2,97.75,-0.8642715901264197,0.8147700166539762,OUTPERFORM,148.4,136.7,122.8,160.4
1994-07-05,446.37,97.620003,-0.7912341919854238,-1.6125760772769948,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-06,446.13,97.800003,-1.361958035773514,-2.0922975482260187,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-07,448.38,98.620003,-1.2726792319887381,-1.4095731421530866,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-08,449.55,98.849998,-1.2347035173671417,-1.1500020000000055,OUTPERFORM,149.0,137.2,123.0,161.2
1994-07-11,448.06,98.349998,-1.2409354404990136,-1.6893272522058522,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-12,447.95,98.110001,-0.21607413347590754,-0.6581621980931152,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-13,448.73,98.279999,-1.0081623648797722,-1.7003440177932316,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-14,453.41,99.720001,0.019853525103696867,-0.7958575645401256,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-15,454.16,100.209999,0.23173180905298185,-0.33814419677342666,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-18,455.22,99.849998,0.8842497174390118,-0.6862969893943083,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-19,453.86,99.809998,1.8879784487596973,-0.7655637151409045,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-20,451.6,99.589996,1.038124216932168,-1.141554519387622,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-21,452.61,99.339996,0.6986005740093892,-2.108796744911401,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-22,453.11,99.849998,0.657558591580587,-1.7127651033670643,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-25,454.25,99.699997,-0.1582521924522573,-1.9665683962606262,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-26,453.36,99.290001,-0.434839899855044,-1.2138105419597922,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-27,452.57,99.610001,-1.357890148212737,-1.4737853901836906,UNDERPERFORM,149.0,137.2,123.0,161.2
1994-07-28,454.24,100.419998,-0.8014675372889912,-0.47572248809271134,OUTPERFORM,149.0,137.2,123.0,161.2
1994-07-29,458.26,101.940002,0.25377379129292166,1.1309513552296258,OUTPERFORM,149.0,137.2,123.0,161.2
1994-08-01,461.01,103.519997,0.30460607906703796,2.647495342538342,OUTPERFORM,149.0,137.2,123.0,161.2
1994-08-02,460.56,103.709999,0.19143752175425632,2.8460959082148296,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-03,461.45,104.059998,0.35230411238935666,3.8212061113078066,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-04,458.4,103.620003,-0.8800570847838918,2.807820192401822,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-05,457.09,102.68,-0.8180358460269987,2.342268467212838,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-08,457.89,102.43,-0.7112344688509742,2.40952116805202,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-09,457.92,101.839996,-0.29394473838917357,1.8399959999999993,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-10,460.3,102.25,0.2591971422970518,1.7008145842369649,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-11,458.88,101.419998,-0.39721299733020965,0.20748839252533458,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-12,461.94,101.779999,0.34756918799148107,1.0323615452126678,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-15,461.23,101.370003,0.11938872970391756,0.3961592513007872,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-16,465.01,102.209999,0.9070590022350888,1.4390601143497328,OUTPERFORM,149.3,136.9,122.7,161.6
1994-08-17,465.17,101.260002,0.7559348466470217,0.39659031928822586,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-18,463.17,100.519997,0.3270805354590012,-0.09938978037994373,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-19,463.68,101.080002,0.4419027813880927,0.2479420758119133,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-22,462.32,100.419998,-0.7833122304011009,-0.8099565549181342,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-23,464.51,100.650002,-1.0375388810771713,-1.5069967412271956,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-24,469.03,100.860001,-0.21699819168173873,-1.8203075492950194,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-25,468.08,100.510002,-0.34702263098507213,-2.1228941060883466,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-26,473.8,101.589996,1.4669664846343355,-0.6163226314192638,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-29,474.59,101.739998,2.110676018761559,-1.0984786303544603,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-30,476.07,102.18,2.2004207633850026,-1.017149055008737,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-08-31,475.49,101.82,2.0671446357274803,-1.461339369760195,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-09-01,473.17,100.099998,1.2258257744309553,-3.8424592476937414,UNDERPERFORM,149.3,136.9,122.7,161.6
1994-09-02,470.99,99.150002,0.570122992825417,-5.065109056585426,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-06,471.86,98.620003,0.31250664342354906,-6.1298259305125775,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-07,470.99,98.010002,0.5293376875626921,-7.073100340636196,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-08,473.14,98.419998,0.5782067088984322,-7.317076799753708,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-09,468.18,96.900002,-0.4719387755101945,-8.438060881828191,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-12,466.21,96.0,-1.3917384039425662,-9.339880152421198,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-13,467.51,95.919998,-2.3273790870155575,-10.655740400002411,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-14,468.8,96.029999,-2.564742070914905,-10.478230926024912,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-15,474.81,96.989998,-1.2478941785736608,-9.591723616626812,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-16,471.19,95.660004,-2.0781811758349145,-10.489378389930426,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-19,470.85,96.029999,-1.9450634123992505,-9.088325544494714,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-20,463.36,94.949997,-3.7593984962405957,-10.10225875490649,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-21,461.46,95.599998,-4.191840548115855,-9.229018230155706,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-22,461.27,96.18,-4.4099057092529375,-8.92045282046311,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-23,459.67,96.529999,-5.1327031823998,-8.951139660945284,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-26,460.82,96.830002,-5.02864679938998,-8.625081545483804,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-27,462.05,97.18,-4.133037325974653,-7.982199526728529,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-28,464.84,97.720001,-3.704010606562824,-7.820017775303889,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-29,462.24,98.419998,-4.706537200816374,-7.734133453344583,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-09-30,462.71,98.970001,-4.970117680885588,-7.04423774730687,UNDERPERFORM,149.4,136.3,122.5,162.1
1994-10-03,461.74,98.550003,-5.402470754543032,-7.5689361967097195,UNDERPERFORM,149.8,136.4,122.7,162.6
1994-10-04,454.59,97.959999,-6.039560984684078,-7.515104937974049,UNDERPERFORM,149.8,136.4,122.7,162.6
1994-10-05,453.52,97.449997,-6.949260345924213,-8.316872628498718,UNDERPERFORM,149.8,136.4,122.7,162.6
1994-10-06,452.36,97.43,-6.854730773190565,-7.129924425510459,UNDERPERFORM,149.8,136.4,122.7,162.6
1994-10-07,455.1,97.639999,-6.190093377032957,-6.043109238704957,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-10,459.04,98.550003,-5.434469119525353,-5.158310839830205,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-11,465.79,99.93,-4.085414821983813,-3.1686018362965584,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-12,465.47,99.43,-3.453497054675181,-2.8054769460759466,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-13,467.79,100.169998,-3.1771329221343625,-2.539405551074192,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-14,469.1,100.620003,-2.9100091067141287,-1.6806654946517674,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-17,468.96,100.010002,-4.20981677798885,-3.2317330088385665,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-18,467.66,99.589996,-4.568921538618509,-3.4512902869357154,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-19,470.28,99.900002,-4.587230416522958,-3.6086424508745885,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-20,466.85,99.269997,-5.088639505570458,-3.808139645585451,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-21,464.89,99.07,-6.160553884661201,-4.520048101001395,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-24,460.83,98.150002,-7.000726509525346,-5.224020958362696,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-25,461.53,98.360001,-6.975853589712589,-4.235223485884754,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-26,462.62,98.099998,-6.554628638374371,-4.283344800143329,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-27,465.85,98.919998,-6.016099420985732,-3.3323599465970744,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-28,473.77,101.129997,-4.47222502268374,-1.0856817505023764,OUTPERFORM,149.8,136.4,122.7,162.6
1994-10-31,472.35,100.550003,-5.712916941134205,-2.887770881902929,OUTPERFORM,149.8,136.4,122.7,162.6
1994-11-01,468.42,99.339996,-6.911764705882351,-4.22291260872626,OUTPERFORM,149.8,136.4,122.7,162.6
1994-11-02,466.51,99.080002,-7.420123040285764,-4.113035824774302,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-03,467.91,99.669998,-6.99833041819049,-3.6725649591904275,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-04,462.28,98.410004,-7.952690056150702,-5.2383188298183665,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-07,463.07,99.050003,-7.517325397934926,-4.658769897572146,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-08,465.65,99.290001,-7.213310750224178,-4.436959491107606,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-09,465.4,98.489998,-7.885361412398073,-6.9883851826271215,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-10,464.37,98.169998,-8.149217714658697,-8.114936657242101,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-11,462.35,97.730003,-8.640926335757182,-8.432492970135119,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-14,466.04,98.129997,-7.9736187354369825,-8.29829439681722,UNDERPERFORM,150.1,135.9,122.7,162.5
1994-11-15,465.03,97.809998,-8.27991558351907,-8.271592655113746,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-16,465.62,97.639999,-7.894684786263917,-8.146758001502597,UNDERPERFORM,150.1,135.9,122.7,162.5
1994-11-17,463.57,97.169998,-8.596722992290562,-8.243629683784137,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-18,461.47,96.410004,-9.378866131217723,-9.643855004044655,UNDERPERFORM,150.1,135.9,122.7,162.5
1994-11-21,458.3,96.489998,-9.450141268053658,-8.034693252662862,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-22,450.09,96.959999,-10.938520292063247,-7.8064078692860805,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-23,449.93,99.220001,-10.890834191555099,-6.484445928076266,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-25,452.29,99.889999,-10.489026103821564,-5.8263420382766,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-28,454.16,100.029999,-10.684575901197658,-5.809791124570363,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-29,455.17,100.0,-11.25387509992396,-6.559518965413547,OUTPERFORM,150.1,135.9,122.7,162.5
1994-11-30,453.69,100.040001,-11.40597539543059,-6.171451711551724,OUTPERFORM,150.1,135.9,122.7,162.5
1994-12-01,448.92,98.760002,-12.43319158896734,-7.2763119467409325,OUTPERFORM,150.1,135.9,122.7,162.5
1994-12-02,453.3,99.980003,-11.732061143024042,-6.130878675600815,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-05,453.32,100.519997,-11.92710458316334,-5.853704388509062,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-06,453.11,100.550003,-11.890872321393841,-5.533632928717913,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-07,451.23,100.540001,-12.358699452278287,-5.409728051465534,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-08,445.45,100.580002,-14.415539501998165,-6.149105274780364,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-09,446.96,100.739998,-14.1353210127944,-6.218581385562871,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-12,449.47,101.480003,-13.583403829885409,-6.115268058664746,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-13,450.15,101.589996,-14.086953202534557,-5.926476635363953,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-14,454.97,101.699997,-13.100695240278082,-6.2154231609106825,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-15,455.34,100.510002,-13.16271264017088,-7.35551308610034,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-16,458.8,101.099998,-12.504529244617347,-6.162985078206518,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-19,457.91,100.900002,-12.870326324802573,-6.875861686679496,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-20,457.1,100.800003,-13.385379163982257,-7.56533679325071,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-21,459.61,100.849998,-12.983964103826285,-8.167912948461108,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-22,459.68,100.839996,-12.785777980154444,-7.832929061953053,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-23,459.83,100.230003,-11.499672812656392,-7.211622122152073,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-27,462.47,100.790001,-10.924709643868336,-6.5980935372775935,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-28,460.86,100.330002,-11.990833572042392,-7.4958483080937555,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-29,461.17,100.019997,-12.754686997483876,-8.03604711224628,OUTPERFORM,150.5,137.0,123.5,163.1
1994-12-30,459.27,100.0,-13.117421161158516,-8.223200332444936,OUTPERFORM,150.5,137.0,123.5,163.1
1995-01-03,459.11,100.540001,-13.144403034487983,-9.529376663260415,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-04,460.71,101.209999,-12.01947865940991,-8.638743533478465,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-05,460.34,100.739998,-12.078383437106089,-10.045539959738193,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-06,460.68,100.970001,-13.633295838020242,-11.250765876349632,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-09,460.83,100.760002,-13.619749198672892,-10.910695153151106,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-10,461.68,100.860001,-13.301158663687062,-11.479726847819439,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-11,461.66,100.620003,-13.8050784167289,-12.443434779732598,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-12,461.64,100.830002,-13.800765568107554,-12.39029845826044,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-13,465.97,101.239998,-12.59730272166263,-11.013447596381676,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-16,469.38,102.190002,-11.828684136376443,-8.87283492841836,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-17,470.05,102.730003,-10.965261203924692,-7.182866823274314,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-18,469.71,102.690002,-11.522377938517181,-8.115604722340642,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-19,466.95,102.220001,-12.890588564499572,-9.435635436281508,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-20,464.78,102.870003,-13.36328219658136,-8.388990930724106,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-23,465.82,103.230003,-13.274501042597564,-7.566258058739262,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-24,465.86,103.330002,-13.702461886149342,-7.319038610082318,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-25,467.44,104.099998,-14.265800961079933,-7.252316593947194,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-26,468.32,104.440002,-14.066571250321115,-6.741669912343418,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-27,470.39,105.059998,-13.528070884959009,-5.682737280570416,OUTPERFORM,150.9,137.1,123.3,163.5
1995-01-30,468.51,105.470001,-14.981762752463402,-7.0912581155195165,OUTPERFORM,150.9,137.1,123.3,163.5
