,S&P 500,S&P 500 Materials (Sector),S&P 500 Performance (%),S&P 500 Materials (Sector) Performance (%),S&P 500 Materials (Sector) Outperform/Underperform,overall,transportation,energy,energy commodities,fuels and utilities,transportation services
2018-09-07,2871.68,369.51001,-1.4448585685947535,1.8607343185374825,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-10,2877.13,369.829987,-1.633890841458907,1.596065649021261,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-11,2887.89,370.529999,-1.8312166866093937,0.9233490933969524,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-12,2888.92,370.570007,-2.543913801769704,0.9342462983774613,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-13,2904.18,371.769989,-2.315162074799626,1.2610921748750226,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-14,2904.98,371.609985,-3.0322249000273804,1.2175109814712037,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-17,2888.8,372.700012,-3.39786183165518,0.986293290989515,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-18,2904.31,372.890015,-2.40729850971958,2.11688326085131,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-19,2907.95,377.059998,-2.405667817816315,4.315832288060895,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-20,2930.75,381.029999,-2.0821430838570465,5.612838864717662,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-21,2929.67,380.160004,-2.3414035754405926,4.920933303817332,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-24,2919.37,374.809998,-3.132289458054205,2.395909950925623,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-25,2915.56,373.029999,-3.275719072421468,1.7317568782652337,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-26,2905.97,369.200012,-3.264603667061694,0.4981400291006244,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-27,2914.0,365.600006,-2.359587457529444,0.4064624355495816,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-09-28,2913.98,363.119995,-2.7087485935408107,-0.7000650976275891,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-10-01,2924.59,366.910004,-1.7476256546877122,0.0872931622498685,OUTPERFORM,252.862,214.28,226.46200000000002,259.827,241.767,324.382
2018-10-02,2923.43,368.549988,-2.0636308512812396,0.7903473085341783,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-03,2925.51,365.75,-2.660482387114149,-1.9226677973970707,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-04,2901.61,364.220001,-3.9061982540502527,-2.3119823764830127,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-05,2885.57,361.279999,-3.931856695309399,-2.343563378503155,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-08,2884.43,361.25,-4.674043081966794,-2.3938789438496255,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-09,2880.34,348.980011,-4.655127326653352,-5.392139309135191,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-10,2785.68,340.130005,-7.550162950769623,-8.333104433357374,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-11,2728.37,336.059998,-8.45563317429322,-8.064783682817056,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-12,2767.13,337.459991,-6.312043770906972,-7.156026612496147,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-15,2750.79,335.839996,-6.1820228168005364,-6.466886350286238,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-16,2809.92,341.929993,-1.2240134423532445,-3.001338032925649,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-17,2809.21,339.100006,-2.517896986921231,-3.8832149846898423,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-18,2768.78,335.230011,-3.9944798507617896,-6.218872198203574,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-19,2767.78,332.920013,-5.796622976151166,-8.59119155794933,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-22,2755.88,329.850006,-5.576893426755525,-8.790512023399843,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-23,2740.69,326.049988,-4.960901603814472,-8.37688929818845,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-24,2656.1,315.7799990000001,-9.234123404138995,-12.276023523415757,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-25,2705.57,320.130005,-4.753573188762927,-8.0746575735822,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-26,2658.69,318.040009,-6.634007585335011,-8.666932374168834,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-29,2641.25,317.149994,-8.565503967209931,-10.49556991020567,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-30,2682.63,324.309998,-8.243804832999846,-9.177212443440585,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-10-31,2711.74,328.690002,-6.508165805323907,-6.818049748201216,UNDERPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-11-01,2740.37,338.600006,-6.293876071576343,-4.512126263190197,OUTPERFORM,252.657,211.43099999999998,219.267,245.668,242.02200000000002,323.89799999999997
2018-11-02,2723.06,337.570007,-6.838639046169104,-4.132110702773362,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-05,2738.31,338.880005,-3.8214189125112874,-1.3564661692722968,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-06,2755.45,343.98999,-4.2708051056497105,-0.16253026251737968,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-07,2813.89,350.540009,-1.9263477812321406,1.6411516811477789,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-08,2806.83,348.640015,-2.808576355464454,0.22423677158498467,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-09,2781.01,343.859985,-4.909080962052659,-2.290301120215066,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-12,2726.22,338.73999,-6.842396615706359,-4.386363623084488,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-13,2722.18,337.769989,-6.33423597945133,-3.8130808883348855,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-14,2701.58,337.049988,-8.040084689799787,-5.042970388743084,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-15,2730.2,341.899994,-8.259408602150542,-3.874268800944347,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-16,2736.27,345.149994,-8.139093768779105,-3.4221307372806153,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-19,2690.73,340.320007,-9.659451455968405,-4.291574486164784,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-20,2641.89,333.98999,-11.327822138088672,-6.987300297523968,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-21,2649.93,336.799988,-11.696374124021558,-7.099911833455053,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-23,2632.56,333.109985,-12.527038746398988,-8.77697958399628,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-26,2673.45,337.089996,-11.103980527966117,-8.724378482707639,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-27,2682.17,332.890015,-10.533496110688601,-8.370485550360096,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-28,2743.79,337.799988,-8.713777156735535,-7.672125996557888,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-29,2737.76,339.660004,-8.945598706900848,-7.239808848028185,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-11-30,2760.17,341.109985,-8.202102574506364,-6.983534012370384,OUTPERFORM,252.551,207.827,212.63299999999998,229.22400000000002,244.678,323.70599999999996
2018-12-03,2790.37,347.070007,-6.741152446299726,-5.203208855064045,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-04,2700.06,336.380005,-9.750716964482686,-7.899133458668595,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-06,2695.95,331.809998,-9.123238724465722,-8.266288945278266,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-07,2633.08,323.380005,-11.785772914733306,-11.093394765272757,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-10,2637.72,324.339996,-11.4151570717553,-10.642754192790726,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-11,2636.78,323.130005,-10.973431607237504,-10.744964259163503,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-12,2651.07,326.209991,-10.940491947566787,-10.544071896626207,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-13,2650.54,322.51001,-9.853243771788112,-9.478496995280405,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-14,2599.95,319.859985,-9.961871582381288,-8.50687084942442,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-17,2545.94,313.880005,-12.529589813889086,-10.600968488733098,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-18,2546.16,315.649994,-13.748259660367012,-10.560471956006644,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-19,2506.96,311.570007,-14.69414282749022,-11.440509123746335,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-20,2467.42,307.589996,-14.712449793644101,-11.036877512653653,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-21,2416.62,304.670013,-17.222031924368032,-12.774483910302747,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-24,2351.1,296.579987,-19.97971498878539,-15.916311476762557,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-26,2467.7,310.2799990000001,-16.920010638763483,-13.681631678447326,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-27,2488.83,316.01001,-16.09224078350725,-11.427206994302407,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-28,2485.74,314.100006,-17.022512417881753,-12.553243617287535,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2018-12-31,2506.85,316.619995,-16.150169415558135,-12.118353536467074,OUTPERFORM,252.47,205.232,205.54,216.641,242.87099999999998,323.775
2019-01-02,2510.03,318.049988,-16.275121332910814,-11.890188348366394,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-03,2447.89,309.26001,-18.02658897595606,-14.237380794719112,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-04,2531.94,321.350006,-15.790628991060018,-10.572157406046156,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-07,2549.69,322.390015,-14.896578426496742,-9.9167289326488,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-08,2574.41,325.660004,-14.315431416665557,-9.599152498310904,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-09,2584.96,325.920013,-14.129203498666243,-9.857281003746444,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-10,2596.64,328.76001,-14.091082033382419,-10.010121890158441,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-11,2596.26,327.440002,-14.580413368340006,-10.62831007931232,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-14,2582.61,324.920013,-14.958724221160457,-11.905207154428044,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-15,2610.3,322.820007,-14.325662915152758,-12.462712762250428,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-16,2616.1,324.140015,-13.87495226431742,-11.128778761230041,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-17,2635.96,329.600006,-14.051602427198706,-10.926139261481872,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-18,2670.71,335.0,-13.239904231922473,-10.170807849182573,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-22,2632.9,330.420013,-14.366653440099908,-11.621682023453106,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-23,2638.7,328.2799990000001,-14.238262079186692,-12.114154183369862,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-24,2642.33,326.450012,-14.354105757200553,-13.164332004232948,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-25,2664.76,332.709991,-13.847685801854448,-11.846224487306134,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-28,2643.85,332.440002,-14.355638627668855,-11.817286713633957,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-29,2640.0,335.790009,-14.613951562823434,-11.298074077018573,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-30,2681.05,339.200012,-13.347920518157485,-9.966818314532178,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-01-31,2704.1,333.980011,-12.67603814469278,-11.78552411327749,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-02-01,2706.53,335.48999,-13.265031437672647,-11.32110811152528,OUTPERFORM,253.135,206.61900000000003,208.699,224.145,242.07299999999998,323.675
2019-02-04,2724.87,334.730011,-12.7212102382104,-11.322751446942148,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-05,2737.7,337.410004,-12.258267151254099,-10.325308288808055,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-06,2731.61,335.119995,-12.123366554499649,-9.867944164320186,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-07,2706.05,330.470001,-12.807632574415017,-11.010875067759384,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-08,2707.88,330.299988,-12.938021856482829,-11.192967973411072,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-11,2709.8,330.920013,-13.525484739791416,-11.575453761635679,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-12,2744.73,338.350006,-12.6026900003821,-10.061138966683503,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-13,2753.03,338.700012,-12.702821827544764,-10.149612668045716,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-14,2745.73,336.829987,-12.583652235926369,-10.236116624989776,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-15,2775.6,341.410004,-10.863330839116603,-8.149046817894645,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-19,2779.76,343.390015,-10.133195396353278,-6.9958252342889775,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-20,2784.7,349.179993,-10.539199938318422,-5.389225247989316,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-21,2774.88,347.76001,-10.988217858941496,-6.390306864064598,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-22,2792.67,349.170013,-11.2285475426824,-6.959949738496773,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-25,2796.11,351.440002,-10.837191800915825,-6.237661961305063,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-26,2793.9,349.350006,-10.809827231749514,-6.244965195708296,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-27,2792.38,348.459991,-11.11684062095154,-7.144189193343675,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-02-28,2784.49,344.049988,-12.121556411882972,-9.617510538354335,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-03-01,2803.69,343.5,-11.522027265841961,-9.02108225988496,OUTPERFORM,254.273,209.889,216.37599999999998,238.78400000000002,242.85299999999998,323.817
2019-03-04,2792.81,345.0299990000001,-12.490874054113332,-9.04225586573516,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-05,2789.65,343.290009,-12.619184844574194,-9.66527579158475,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-06,2771.45,343.959991,-13.151726342310276,-9.271714117474373,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-07,2748.93,340.899994,-14.23985374543345,-10.374380207213441,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-08,2743.07,341.600006,-14.84375485064664,-10.592299908011348,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-11,2783.3,346.429993,-13.669622612833088,-9.701551305120049,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-12,2791.52,346.429993,-13.397737778356888,-9.762707564140472,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-13,2810.92,349.420013,-13.240799898762612,-9.354570138787299,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-14,2808.48,346.649994,-13.31905358608897,-9.843954746423933,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-15,2822.48,347.350006,-12.38044385944761,-9.300988303781011,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-18,2832.94,347.890015,-12.314054191247937,-9.838017470446792,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-19,2832.57,347.380005,-13.05400801141856,-8.84089573599005,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-20,2824.23,347.209991,-12.693633398766558,-7.381032231900441,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-21,2854.88,350.829987,-12.05687741045135,-5.991590042650707,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-22,2800.71,340.329987,-13.483031527440549,-8.614166283245172,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-25,2798.36,339.7799990000001,-13.977344338390129,-9.210421108884415,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-26,2818.46,341.720001,-13.932268604757681,-8.991160384300711,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-27,2805.37,341.420013,-14.086698209992809,-8.684372595507806,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-28,2815.44,344.670013,-14.375648164762344,-9.050845161752008,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-03-29,2834.4,347.269989,-13.668275893577809,-8.010389181468325,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-04-01,2867.19,352.480011,-12.832556569958864,-7.225010529768849,OUTPERFORM,255.16299999999998,212.579,221.75799999999998,249.87599999999998,242.731,324.143
2019-04-02,2867.24,353.899994,-13.554288608633003,-7.385114982009777,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-03,2873.4,358.600006,-13.701863876358257,-6.609720369011596,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-04,2879.39,362.209991,-13.292017863219296,-4.653984917187149,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-05,2892.74,362.029999,-12.915180251373526,-4.326108683817798,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-08,2895.77,362.209991,-12.923314709791489,-4.1468227460195966,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-09,2878.2,359.380005,-12.661926826825919,-4.236834907900322,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-10,2888.21,359.269989,-10.957476654242315,-2.212848430258818,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-11,2888.32,359.059998,-11.840402412521655,-3.218329380053908,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-12,2907.41,363.769989,-11.180729516710464,-2.304288132601773,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-15,2905.58,362.089996,-11.513981350078872,-2.180140456233637,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-16,2907.06,363.799988,-9.873136734542031,0.5000132738477214,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-17,2900.45,361.589996,-10.725718084778945,-2.1989627226037034,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-18,2905.03,362.0,-11.904451432712982,-3.7669172210172963,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-22,2907.97,359.559998,-12.796391868509527,-6.164203620098718,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-23,2933.68,361.140015,-12.317008291041265,-5.675550522051232,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-24,2927.25,359.100006,-12.034101529279894,-4.816175028435666,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-25,2926.17,354.450012,-12.706102759770776,-6.0636513895727,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-26,2939.88,357.369995,-12.444940808577165,-5.774249119405017,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-29,2943.03,356.709991,-12.91393569959608,-6.439180180475789,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-04-30,2945.83,359.839996,-12.688725940591716,-5.257892658212759,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-05-01,2923.73,353.230011,-13.503206948783486,-7.052071697108309,OUTPERFORM,255.325,211.74900000000002,219.68,246.417,242.32,324.22900000000004
2019-05-02,2917.52,351.309998,-13.434155517774437,-7.347631417255551,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-03,2945.64,354.790009,-13.009169706008306,-6.614551258188128,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-06,2932.47,349.890015,-13.066408160724297,-8.02775242802689,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-07,2884.05,343.519989,-13.592989289191815,-9.339952660632312,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-08,2879.42,343.170013,-10.740291826441695,-6.767543707830015,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-09,2870.72,340.410004,-8.231224885797317,-3.3612479772888504,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-10,2881.4,344.73999,-7.540455462891349,-1.7974642403349117,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-13,2811.87,337.23999,-5.602666881521179,0.7588819566579419,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-14,2834.41,339.98999,-4.055554427226138,2.818512908214621,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-15,2850.96,339.179993,-7.742789371664893,-1.5099633905864995,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-16,2876.32,343.720001,-4.2302480213892935,0.5676171823032705,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-17,2859.53,342.01001,-8.644716496492133,-3.7919436212535684,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-20,2840.23,337.019989,-6.075186676984334,-2.043307439382902,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-21,2864.36,342.109985,-3.633800637201956,2.1162904402101113,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-22,2856.27,339.859985,3.9944512408248922,11.799728997655489,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-23,2822.24,334.660004,-2.081374491279331,5.921820316310034,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-24,2826.06,336.329987,3.088955197747123,11.774673880518606,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
2019-05-28,2802.39,333.23999,12.970443111455099,22.528215896870172,OUTPERFORM,255.361,209.91099999999997,214.666,236.743,241.952,324.647
