,S&P 500,S&P 500 Financials (Sector),S&P 500 Performance (%),S&P 500 Financials (Sector) Performance (%),S&P 500 Financials (Sector) Outperform/Underperform,overall,purchasing power of the consumer dollar,commodities,other services,housing,shelter,services,other personal services
2017-05-08,2399.38,395.049988,-11.264219884909533,-16.912044025172246,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-09,2396.92,393.26001,-12.753612637862632,-18.481820943858718,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-10,2399.63,394.309998,-13.669952511152673,-19.477629441166332,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-11,2394.44,392.220001,-12.747970323727909,-19.148231714917173,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-12,2390.9,390.450012,-11.899418902436775,-18.46600235480702,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-15,2402.32,393.470001,-10.283193970877658,-16.28653882633063,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-16,2400.67,394.130005,-10.797213190896427,-16.398692659092607,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-17,2357.03,382.140015,-13.374422074724169,-20.035990917282508,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-18,2365.72,383.329987,-13.28387314341012,-20.097970401250652,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-19,2381.73,386.540009,-12.65476015842747,-19.28923442169872,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-22,2394.02,387.690002,-12.594150355790678,-19.268251802781545,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-23,2398.42,390.839996,-13.929310944996898,-20.581961670880034,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-24,2404.39,390.679993,-13.60500463525236,-20.297043344428324,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-25,2415.07,391.630005,-12.665487775330785,-19.21989921503229,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-26,2415.82,391.380005,-12.135385600186211,-18.290566990763214,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-30,2412.91,388.359985,-12.172545708014692,-18.99209825416993,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-05-31,2411.8,385.26001,-12.362237055824654,-19.787628643455214,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-06-01,2430.06,389.850006,-10.426404022234347,-18.133138140282114,UNDERPERFORM,244.16299999999998,,179.85299999999998,346.533,250.933,297.215,307.58099999999996,
2017-06-02,2439.07,388.410004,-10.227314552400857,-18.603040844589646,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-05,2436.1,388.720001,-10.170985239294527,-18.509047430681804,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-06,2429.33,387.100006,-8.108363688632181,-15.732413911796739,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-07,2433.14,390.279999,-5.993215519306416,-12.422586423259164,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-08,2433.79,394.720001,-8.454232570386122,-14.209955259161633,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-09,2431.77,402.329987,-6.9221700821397665,-10.78959712609141,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-12,2429.39,402.98999,-6.741266794625722,-10.787658481387464,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-13,2440.35,404.769989,-7.592952322530078,-11.531486485108044,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-14,2437.92,405.519989,-5.575781988318596,-9.441715081064261,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-15,2432.46,404.01001,-6.96092868480942,-11.011011013215855,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-16,2433.15,403.579987,-7.998669031152983,-12.075994377551813,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-19,2453.46,407.529999,-7.863033453005064,-11.824396301810502,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-20,2437.03,404.230011,-6.428947156235232,-10.352396838815759,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-21,2435.61,401.070007,-6.79445575471842,-11.500693918662396,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-22,2434.5,398.51001,-8.369622902136719,-13.414446496469301,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-23,2438.3,396.690002,-7.716704703295363,-12.713710227927677,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-26,2439.07,398.809998,-8.442974635790657,-13.819260657376164,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-27,2419.38,400.859985,-8.919173286149906,-12.009136062374704,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-28,2440.69,407.190002,-8.856018283392586,-11.039499888491877,UNDERPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-29,2419.7,409.829987,-10.593077863870326,-10.396173308887857,OUTPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-06-30,2423.41,409.589996,-10.53037686809617,-10.116527858339975,OUTPERFORM,244.243,,179.472,347.07,251.21,297.676,308.08299999999997,
2017-07-03,2429.01,415.070007,-9.807176036804755,-10.282294323373664,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-05,2432.54,416.049988,-8.898409821207876,-10.113208857317835,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-06,2409.75,413.290009,-9.756992686187637,-10.612937449593518,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-07,2425.18,415.600006,-7.9474371432041835,-9.496741328522184,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-10,2427.43,414.890015,-8.030991892096695,-9.594264088020932,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-11,2425.53,412.070007,-9.05194717541451,-10.243955213540124,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-12,2443.25,412.540009,-8.48942473716342,-10.274476946092637,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-13,2447.83,415.040009,-7.561035478937339,-8.852530244613632,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-14,2459.27,412.899994,-7.365149917131242,-9.400095874843018,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-17,2459.14,412.359985,-6.697727712498159,-8.42549500578712,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-18,2460.61,411.209991,-6.431078475737051,-7.895444319892042,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-19,2473.83,412.070007,-7.118291519925513,-8.836088165392631,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-20,2473.45,411.839996,-7.452584158675169,-9.50361475315753,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-21,2472.54,411.730011,-7.462049761968926,-10.132049243244134,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-24,2469.91,412.98999,-8.446913955496916,-11.186860257051245,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-25,2477.13,418.220001,-9.031717877248846,-10.75879403938651,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-26,2477.83,415.679993,-9.161130907864434,-11.232597188076776,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-27,2475.42,413.48999,-9.329592363733596,-11.64743803418804,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-28,2472.1,413.609985,-8.827380184034372,-11.481835349016922,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-07-31,2470.3,416.170013,-9.262211382352714,-11.021548766309873,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-08-01,2476.35,419.540009,-8.96207166569245,-10.23001955412407,UNDERPERFORM,245.183,,180.41,347.598,252.08599999999998,298.904,308.982,
2017-08-02,2477.57,419.790009,-8.67683756178652,-9.350231569243395,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-03,2472.16,417.859985,-9.544421718178874,-10.430422092803404,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-04,2476.83,420.880005,-9.088473227525661,-10.315583769438398,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-07,2480.91,420.14001500000006,-9.233561019869828,-9.933972497698306,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-08,2474.92,419.420013,-9.269143912954226,-9.44577558392149,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-09,2474.02,419.079987,-9.087835727383297,-9.134668550577862,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-10,2438.21,411.700012,-9.3555054909921,-7.62223169814209,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-11,2441.32,409.51001,-10.377715206625526,-9.863091281383952,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-14,2465.84,415.190002,-8.85050290728836,-7.7847345367967,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-15,2464.61,416.079987,-9.873766739071598,-8.600053391471175,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-16,2468.11,415.079987,-10.148277858071175,-9.079362164763227,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-17,2430.01,407.859985,-11.59742433061699,-10.281570695799768,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-18,2425.55,407.630005,-12.509243060941067,-11.955161062018316,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-21,2428.37,406.649994,-12.344921436486821,-12.354248523925582,UNDERPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-22,2452.51,410.910004,-11.74942335994933,-11.664554352947931,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-23,2444.04,409.98999,-12.148094895758444,-11.615324461760036,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-24,2438.97,409.649994,-12.482910813283821,-11.39445730999058,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-25,2443.05,410.640015,-11.982144594200228,-10.885411090765906,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-28,2444.24,408.670013,-12.156377920495675,-10.47754370208106,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-29,2446.3,406.76001,-11.992833655914737,-10.86665834293864,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-30,2457.59,408.480011,-11.398287516899497,-10.424976787585516,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-08-31,2471.65,408.450012,-10.531421600744228,-10.130031246672777,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-09-01,2476.55,410.23999,-10.507277799459402,-9.455283444245365,OUTPERFORM,246.435,,182.31099999999998,348.01599999999996,252.60299999999998,299.711,309.625,
2017-09-05,2457.85,401.209991,-10.615835563831034,-11.281873993099524,UNDERPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-06,2465.54,402.190002,-10.502816819607396,-10.594643406540271,UNDERPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-07,2465.1,395.540009,-9.273592509578343,-11.154537659805818,UNDERPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-08,2461.43,398.579987,-9.607941066300418,-10.140682478765829,UNDERPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-11,2488.11,405.5,-7.835147779510521,-7.409524171904813,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-12,2496.48,410.410004,-8.092964352375098,-7.086094414377864,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-13,2498.37,411.290009,-8.093085194436366,-6.768669478889311,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-14,2495.62,409.859985,-8.47504868504535,-7.703745234025671,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-15,2500.23,411.809998,-7.850082190165186,-6.276887516435725,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-18,2503.87,415.98999,-8.504682800983709,-5.5448363520825055,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-19,2506.65,419.309998,-9.173424353762204,-5.26422534276989,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-20,2508.24,421.910004,-9.91067355800832,-6.840515351171971,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-21,2500.6,422.73999,-10.495948228960861,-6.309700930359064,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-22,2502.22,422.700012,-9.79805480854501,-5.830192102726761,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-25,2496.66,422.049988,-10.779082939938323,-6.154808957145653,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-26,2496.84,421.660004,-10.868843505359981,-5.805872969586156,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-27,2507.04,427.14001500000006,-10.412624221438449,-6.265221285236788,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-28,2510.06,427.660004,-10.65971418910503,-6.2950568714786765,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-09-29,2519.36,429.079987,-10.52201646529005,-7.400135608694303,OUTPERFORM,246.62599999999998,,181.84099999999998,348.45099999999996,253.292,300.814,310.468,
2017-10-02,2529.12,432.89001500000006,-9.818897553565886,-5.211409686170432,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-03,2534.58,434.190002,-9.538408825660373,-5.113746848608991,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-04,2537.74,432.790009,-9.591803290369016,-6.653870460253531,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-05,2552.07,437.05999800000006,-9.51389873776769,-6.04295509478594,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-06,2549.33,437.25,-10.426307153372905,-6.241955985996528,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-09,2544.73,435.619995,-10.315989060561638,-6.47717070290359,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-10,2550.64,437.420013,-9.513910075847354,-6.320000951406013,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-11,2555.24,436.80999800000006,-8.826090059230719,-6.472681230185562,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-12,2550.93,433.670013,-9.422325115666364,-6.506412118058702,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-13,2553.17,433.5,-9.248372053345467,-6.53903107821272,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-16,2557.64,436.290009,-9.535161748997245,-5.976031347218536,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-17,2559.36,433.880005,-9.892794902036716,-6.990500482121808,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-18,2561.26,436.320007,-10.143839461128257,-6.864754791000061,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-19,2562.1,436.959991,-10.367506865608977,-7.177909506107271,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-20,2575.21,442.049988,-9.885222381635572,-6.337402231198874,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-23,2564.98,441.429993,-10.113611673757173,-5.938631091548197,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-24,2569.13,444.709991,-9.323116670431443,-4.1263371245919505,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-25,2557.15,442.519989,-9.382940044579414,-3.619816495410455,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-26,2560.4,444.970001,-9.843800616910093,-3.9107684435518486,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-27,2581.07,444.529999,-8.419760357937378,-3.3525410583096216,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-30,2572.83,442.410004,-9.429399195265942,-4.999033241001383,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-10-31,2575.26,441.160004,-9.644121496212454,-5.468412913085818,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-11-01,2579.36,442.190002,-9.719465882641188,-5.579519262349175,OUTPERFORM,247.28400000000002,,182.578,348.959,253.798,301.43,310.99,
2017-11-02,2579.85,445.98999,-9.888716573057255,-5.1206246229018815,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-03,2587.84,444.049988,-9.573627971011456,-5.283481641174925,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-06,2591.13,443.459991,-9.305280400982852,-4.920566197803944,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-07,2590.64,437.579987,-9.881065436620995,-6.458030616040789,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-08,2594.38,434.950012,-10.437940581481243,-8.246138776864298,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-09,2584.62,433.450012,-10.798890085314339,-8.46794995589779,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-10,2582.3,432.269989,-11.384195138021436,-8.695930387394679,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-13,2584.84,433.049988,-10.90230358515475,-7.806781257330375,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-14,2578.87,432.790009,-11.120033637541704,-7.783601264627094,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-15,2564.62,433.609985,-11.464691098898061,-8.096482304726415,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-16,2585.64,433.940002,-10.488125735650488,-8.055765260831194,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-17,2578.85,433.359985,-10.395927798335691,-7.632633588626215,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-20,2582.14,435.48999,-10.082599732560727,-7.0716801413515995,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-21,2599.03,436.589996,-9.665882320228835,-6.763339453223871,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-22,2597.08,434.859985,-10.06998188989192,-7.239761917400045,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-24,2602.42,434.190002,-9.91720089168271,-6.547423426554211,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-27,2601.42,434.019989,-10.42497365865751,-6.445081730069702,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-28,2627.04,445.209991,-9.56770786717981,-4.661874060386728,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-29,2626.07,453.100006,-9.094779839379674,-2.626149921810683,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-11-30,2647.58,455.609985,-8.839621114825903,-2.4911749598715893,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-12-01,2642.22,456.609985,-9.138052579996215,-3.9666048247700147,OUTPERFORM,247.805,,182.75799999999998,349.644,254.575,302.428,311.887,
2017-12-04,2639.44,463.709991,-9.939776507719866,-3.250645268510066,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-05,2629.57,461.01001,-10.243474521021135,-3.4614898623080537,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-06,2629.27,459.450012,-9.937075464911949,-2.7557281885501106,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-07,2636.98,460.76001,-9.554939702835819,-2.1034279343608686,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-08,2651.5,463.459991,-8.756800655202902,-0.2582561420543583,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-11,2659.99,462.359985,-8.716884008236114,-0.1576391211871475,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-12,2664.11,467.089996,-8.574870108923182,1.9446512584847753,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-13,2662.85,461.170013,-8.949630546503961,0.3045053034116174,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-14,2652.01,458.070007,-9.284299606968515,-0.41523630469241235,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-15,2675.81,462.839996,-8.535263936886228,-0.19192525367958124,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-18,2690.16,466.660004,-7.287333583769017,-0.07494614515864972,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-19,2681.47,464.779999,-7.073125933524416,-0.062357923674916105,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-20,2679.25,463.64001500000006,-7.113363818848084,-0.8807924815975476,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-21,2684.57,467.570007,-6.796767048334573,0.30462576815992737,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-22,2683.34,466.55999800000006,-3.6737888056058043,3.225803496871893,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-26,2680.5,465.0,-1.754527428464614,5.987734675392398,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-27,2682.62,465.299988,-3.0540668490457668,5.952268822731854,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-28,2687.54,467.190002,-2.2993394624816865,6.92559665960033,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2017-12-29,2673.61,463.940002,-4.851027787267959,4.512175400309282,OUTPERFORM,248.743,,183.791,350.17800000000005,255.09799999999998,303.205,312.717,
2018-01-02,2695.81,463.660004,-4.036722067769949,3.5070859647616137,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-03,2713.06,466.14001500000006,-2.012438691409224,5.703082965670059,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-04,2723.99,470.51001,-1.582134418197989,6.325142749653279,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-05,2743.15,471.920013,-0.4619214189297116,8.885353047826738,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-08,2747.71,471.329987,0.2561398771842027,9.657526249121307,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-09,2751.29,474.690002,3.583825910169036,13.49432205618648,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-10,2748.23,478.720001,1.5767472288648943,12.613501351020929,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-11,2767.56,480.970001,4.094873791228015,14.694168145546671,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-12,2786.24,485.48999,5.489446284902977,14.789328912898615,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-16,2776.42,483.89999400000005,3.4961958973097174,12.610831522416245,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-17,2802.56,487.940002,3.3491411418498984,11.951358330370198,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
2018-01-18,2798.03,487.23999,2.1040954323686245,11.285203039324943,OUTPERFORM,249.43900000000002,,184.285,350.16900000000004,255.798,303.769,313.61400000000003,
